DATE,BALANCE,EQUITY,DEPOSIT_LOAD,Trade_Profit,Equity,Peak_Equity,Drawdown_USD,Drawdown_Pct,Trade_Return_Pct
2025-10-07 09:05:00,22512.76,22516.47,0.0,-105.35000000000218,22512.76,22827.47,-314.71000000000276,-1.3786459909924436,-0.46577720242762183
2025-10-07 09:08:00,22512.76,22512.76,0.0,0.0,22512.76,22827.47,-314.71000000000276,-1.3786459909924436,0.0
2025-10-08 13:00:00,22518.18,22547.0,0.3992,5.420000000001892,22518.18,22827.47,-309.2900000000009,-1.3549026677069376,0.024075235555311263
2025-10-08 16:17:00,22518.18,22473.07,0.0,0.0,22518.18,22827.47,-309.2900000000009,-1.3549026677069376,0.0
2025-10-08 20:00:00,22518.18,22518.18,0.0,0.0,22518.18,22827.47,-309.2900000000009,-1.3549026677069376,0.0
2025-10-09 10:41:00,22415.66,22639.89,0.9276,-102.52000000000044,22415.66,22827.47,-411.8100000000013,-1.8040106941329954,-0.45527658096702506
2025-10-09 12:04:00,22415.66,22434.44,0.0,0.0,22415.66,22827.47,-411.8100000000013,-1.8040106941329954,0.0
2025-10-09 16:07:00,22415.66,22415.66,0.0,0.0,22415.66,22827.47,-411.8100000000013,-1.8040106941329954,0.0
2025-10-10 10:27:00,22533.54,22365.92,0.0,117.88000000000102,22533.54,22827.47,-293.9300000000003,-1.2876153161081814,0.5258823518914947
2025-10-10 18:31:00,22533.54,22594.5,0.5311,0.0,22533.54,22827.47,-293.9300000000003,-1.2876153161081814,0.0
2025-10-10 20:00:00,22533.54,22533.54,0.0,0.0,22533.54,22827.47,-293.9300000000003,-1.2876153161081814,0.0
2025-10-13 09:22:00,22428.23,22533.83,0.9763,-105.31000000000131,22428.23,22827.47,-399.2400000000016,-1.7489454591332356,-0.46734778468008714
2025-10-13 10:04:00,22428.23,22433.43,0.0,0.0,22428.23,22827.47,-399.2400000000016,-1.7489454591332356,0.0
2025-10-13 10:06:00,22428.23,22428.23,0.0,0.0,22428.23,22827.47,-399.2400000000016,-1.7489454591332356,0.0
2025-10-14 09:01:00,22481.43,22502.31,0.5999,53.20000000000073,22481.43,22827.47,-346.0400000000009,-1.5158929132312993,0.23720106312446737
